Student ID,First Name,Last Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription,Course1,Course2,Course3,Course4,Course5,Course6,Course7,Course8,Course9,Course10,Course11,Course12
9380395134,Minion,James,Data Analytics and Visualization,3.01,Fall-2018,China,Mandarin,Mathematics,28,6.5,"New York, NY",Big Data Architect,Fall-2017: DAV 5100 Structured Data Management,Fall-2017: DAV 6000 Talent Analytics,Fall-2017: DAV 5200 Visual Design and Storytelling,Spring-2018: DAV 6300 Special Topics,Spring-2018: DAV 5000 Business Modeling and Data Analysis,Spring-2018: DAV 6500 Capstone,Summer-2018: DAV 5300 Computational Math and Statistics,Summer-2018: MAN 5580 Project Management,Summer-2018: Bayesian Methods,Fall-2018: DAV 6400 Internship,Fall-2018: DAV 5400 Analytics Programming,Fall-2018: DAV 6450 Independent Study
8347402588,Bagwell,Nicholas,Data Analytics and Visualization,3.31,Summer-2020,China,Mandarin,Computer Science,24,3.0,"New York, NY",Data Scientist I,Summer-2019: DAV 5300 Computational Math and Statistics,Summer-2019: DAV 6050 Data-Driven Organizations,Summer-2019: DAV 6500 Capstone,Fall-2019: MAN 5580 Project Management,Fall-2019: Advanced Data Engineering,Fall-2019: Internship,Spring-2020: DAV 5400 Analytics Programming,Spring-2020: DAV 6100 Information Architectures,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Summer-2020: DAV 5100 Structured Data Management,Summer-2020: Bayesian Methods,Summer-2020: DAV 5200 Visual Design and Storytelling
3706785367,Long,Stacey,Artificial Intelligence,3.51,Summer-2023,China,Mandarin,Computer Science,23,1.5,"Bridgeport, CT",Database Administrator - Entry,Summer-2022: Computational Statistics and Probability,Summer-2022: AI Capstone: R&D Experience,Summer-2022: Complex Systems: Financial Time Series Analysis,Fall-2022: Machine Learning,Fall-2022: Neural Networks and Deep Learning,Fall-2022: Special Topics,Spring-2023: Artificial Intelligence,Spring-2023: AI Product Studio,Spring-2023: Predictive Models,Summer-2023: Numerical Methods,Summer-2023: Bayesian Methods,Summer-2023: Data Acquisition and Management
7068951351,Markovich,Willie,Artificial Intelligence,3.55,Fall-2018,India,Hindi,Computer Science,26,4.5,"Woodbridge, NJ",Entry Level Python Developer,Fall-2017: AI Capstone: R&D Experience,Fall-2017: Numerical Methods,Fall-2017: Data Acquisition and Management,Spring-2018: Machine Learning,Spring-2018: Special Topics,Spring-2018: Predictive Models,Summer-2018: Bayesian Methods,Summer-2018: Artificial Intelligence,Summer-2018: Computational Statistics and Probability,Fall-2018: DAV 6050 Data-Driven Organizations,Fall-2018: Natural Language Processing,Fall-2018: Neural Networks and Deep Learning
3949599473,Trias,Alison,Data Analytics and Visualization,2.5,Fall-2021,India,Hindi,Mathematics,24,3.5,"Woodbridge, NJ",UX Design Intern,Fall-2020: DAV 6400 Internship,Fall-2020: Bayesian Methods,Fall-2020: DAV 5100 Structured Data Management,Spring-2021: Independent Study,Spring-2021: MAN 5580 Project Management,Spring-2021: DAV 5000 Business Modeling and Data Analysis,Summer-2021: Data Visualization,Summer-2021: DAV 5200 Visual Design and Storytelling,Summer-2021: AI Product Studio,Fall-2021: DAV 5300 Computational Math and Statistics,Fall-2021: DAV 5400 Analytics Programming,Fall-2021: DAV 6500 Capstone
4312465059,Sprague,Paige,Data Analytics and Visualization,3.17,Spring-2019,China,Mandarin,Computer Science,32,10.5,"Woodbridge, NJ",Database Administrator - Entry,Spring-2018: Advanced Data Engineering,Spring-2018: DAV 6450 Independent Study,Spring-2018: Data Visualization,Summer-2018: DAV 5300 Computational Math and Statistics,Summer-2018: MAN 5580 Project Management,Summer-2018: DAV 5400 Analytics Programming,Fall-2018: AI Product Studio,Fall-2018: DAV 5000 Business Modeling and Data Analysis,Fall-2018: Natural Language Processing,Spring-2019: DAV 5200 Visual Design and Storytelling,Spring-2019: DAV 5100 Structured Data Management,Spring-2019: DAV 6500 Capstone
8915629273,Jenks,Todd,Data Analytics and Visualization,2.66,Spring-2018,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Big Data Architect,Spring-2017: DAV 6050 Data-Driven Organizations,Spring-2017: MAN 5580 Project Management,Spring-2017: DAV 6150 Data Science,Summer-2017: Independent Study,Summer-2017: DAV 5300 Computational Math and Statistics,Summer-2017: DAV 5400 Analytics Programming,Fall-2017: Advanced Data Engineering,Fall-2017: DAV 6000 Talent Analytics,Fall-2017: DAV 6500 Capstone,Spring-2018: DAV 5100 Structured Data Management,Spring-2018: DAV 5000 Business Modeling and Data Analysis,Spring-2018: DAV 5200 Visual Design and Storytelling
2970956775,Ly,Charles,Data Analytics and Visualization,3.18,Summer-2022,China,Mandarin,Health Sciences,23,2.5,"New York, NY",Entry Business Systems Analyst,Summer-2021: Internship,Summer-2021: DAV 6450 Independent Study,Summer-2021: DAV 5000 Business Modeling and Data Analysis,Fall-2021: Complex Systems: Financial Time Series Analysis,Fall-2021: Data Visualization,Fall-2021: DAV 5400 Analytics Programming,Spring-2022: DAV 5200 Visual Design and Storytelling,Spring-2022: DAV 6100 Information Architectures,Spring-2022: DAV 6500 Capstone,Summer-2022: MAN 5580 Project Management,Summer-2022: DAV 5100 Structured Data Management,Summer-2022: DAV 5300 Computational Math and Statistics
4833129753,Lang,Ana,Artificial Intelligence,3.87,Spring-2023,USA,English,Engineering,25,3.5,"New York, NY",Entry Level Python Developer,Spring-2022: DAV 6050 Data-Driven Organizations,Spring-2022: Numerical Methods,Spring-2022: Data Visualization,Summer-2022: Artificial Intelligence,Summer-2022: DAV 6000 Talent Analytics,Summer-2022: Predictive Models,Fall-2022: Machine Learning,Fall-2022: AI Capstone: R&D Experience,Fall-2022: Independent Study,Spring-2023: Data Acquisition and Management,Spring-2023: Neural Networks and Deep Learning,Spring-2023: Computational Statistics and Probability
7975600290,Duncan,Norberto,Data Analytics and Visualization,3.05,Spring-2023,China,Mandarin,Engineering,25,4.0,"New York, NY",Data Scientist I,Spring-2022: Independent Study,Spring-2022: Special Topics,Spring-2022: Internship,Summer-2022: DAV 5200 Visual Design and Storytelling,Summer-2022: DAV 6500 Capstone,Summer-2022: DAV 6050 Data-Driven Organizations,Fall-2022: DAV 5400 Analytics Programming,Fall-2022: AI Product Studio,Fall-2022: DAV 5100 Structured Data Management,Spring-2023: MAN 5580 Project Management,Spring-2023: DAV 5000 Business Modeling and Data Analysis,Spring-2023: DAV 5300 Computational Math and Statistics
9800479324,Young,Christopher,Data Analytics and Visualization,2.8,Fall-2023,USA,English,Engineering,26,5.0,"New York, NY",Data Architect I,Fall-2022: DAV 5000 Business Modeling and Data Analysis,Fall-2022: Special Topics,Fall-2022: DAV 6200 Data Product Design,Spring-2023: DAV 6050 Data-Driven Organizations,Spring-2023: DAV 5300 Computational Math and Statistics,Spring-2023: DAV 6450 Independent Study,Summer-2023: MAN 5580 Project Management,Summer-2023: DAV 6500 Capstone,Summer-2023: Internship,Fall-2023: DAV 5100 Structured Data Management,Fall-2023: DAV 5200 Visual Design and Storytelling,Fall-2023: DAV 5400 Analytics Programming
8171378970,Rayford,Mary,Data Analytics and Visualization,2.77,Summer-2023,USA,Spanish,Engineering,29,7.0,"New York, NY",Entry Business Systems Analyst,Summer-2022: Natural Language Processing,Summer-2022: DAV 5100 Structured Data Management,Summer-2022: DAV 5000 Business Modeling and Data Analysis,Fall-2022: DAV 6500 Capstone,Fall-2022: DAV 5400 Analytics Programming,Fall-2022: Data Visualization,Spring-2023: DAV 5300 Computational Math and Statistics,Spring-2023: DAV 6000 Talent Analytics,Spring-2023: Internship,Summer-2023: DAV 6400 Internship,Summer-2023: MAN 5580 Project Management,Summer-2023: DAV 5200 Visual Design and Storytelling
6012580169,Beyers,Jose,Data Analytics and Visualization,3.21,Fall-2019,USA,English,Mathematics,25,4.5,"Woodbridge, NJ",Big Data Architect,Fall-2018: DAV 5400 Analytics Programming,Fall-2018: DAV 6100 Information Architectures,Fall-2018: MAN 5580 Project Management,Spring-2019: AI Product Studio,Spring-2019: DAV 5300 Computational Math and Statistics,Spring-2019: DAV 6500 Capstone,Summer-2019: DAV 6000 Talent Analytics,Summer-2019: DAV 5000 Business Modeling and Data Analysis,Summer-2019: Natural Language Processing,Fall-2019: Special Topics,Fall-2019: DAV 5100 Structured Data Management,Fall-2019: DAV 5200 Visual Design and Storytelling
3235951436,Coombe,Matthew,Data Analytics and Visualization,3.53,Summer-2023,China,Mandarin,Computer Science,23,1.5,"Los Angeles, CA",Data Scientist I,Summer-2022: DAV 6500 Capstone,Summer-2022: DAV 5200 Visual Design and Storytelling,Summer-2022: DAV 5400 Analytics Programming,Fall-2022: DAV 6050 Data-Driven Organizations,Fall-2022: DAV 5000 Business Modeling and Data Analysis,Fall-2022: Bayesian Methods,Spring-2023: MAN 5580 Project Management,Spring-2023: DAV 6150 Data Science,Spring-2023: DAV 6100 Information Architectures,Summer-2023: DAV 5100 Structured Data Management,Summer-2023: Special Topics,Summer-2023: DAV 5300 Computational Math and Statistics
3551202879,English,Craig,Artificial Intelligence,3.77,Summer-2023,China,Mandarin,Mathematics,23,1.5,"New York, NY",Data Architect I,Summer-2022: DAV 6450 Independent Study,Summer-2022: Artificial Intelligence,Summer-2022: Predictive Models,Fall-2022: Numerical Methods,Fall-2022: Data Acquisition and Management,Fall-2022: Computational Statistics and Probability,Spring-2023: Data Visualization,Spring-2023: Neural Networks and Deep Learning,Spring-2023: Machine Learning,Summer-2023: DAV 6000 Talent Analytics,Summer-2023: Advanced Data Engineering,Summer-2023: AI Capstone: R&D Experience
1468254682,Tabor,Mary,Data Analytics and Visualization,3.87,Fall-2020,Pakistan,Sindhi,Computer Science,23,1.5,"New York, NY",Entry Business Systems Analyst,Fall-2019: DAV 6300 Special Topics,Fall-2019: DAV 5200 Visual Design and Storytelling,Fall-2019: DAV 5000 Business Modeling and Data Analysis,Spring-2020: DAV 5300 Computational Math and Statistics,Spring-2020: AI Product Studio,Spring-2020: DAV 5100 Structured Data Management,Summer-2020: DAV 5400 Analytics Programming,Summer-2020: AI Product Studio,Summer-2020: DAV 6500 Capstone,Fall-2020: DAV 6450 Independent Study,Fall-2020: Complex Systems: Financial Time Series Analysis,Fall-2020: MAN 5580 Project Management
9712913441,Shaw,William,Data Analytics and Visualization,4.0,Fall-2020,Other,F,Computer Science,24,3.0,"New York, NY",Machine Learning Engineer,Fall-2019: Bayesian Methods,Fall-2019: DAV 5300 Computational Math and Statistics,Fall-2019: DAV 5000 Business Modeling and Data Analysis,Spring-2020: Complex Systems: Financial Time Series Analysis,Spring-2020: MAN 5580 Project Management,Spring-2020: DAV 6500 Capstone,Summer-2020: DAV 5400 Analytics Programming,Summer-2020: DAV 6150 Data Science,Summer-2020: DAV 5200 Visual Design and Storytelling,Fall-2020: DAV 5100 Structured Data Management,Fall-2020: Internship,Fall-2020: AI Product Studio
1062745580,Anglemyer,Mary,Data Analytics and Visualization,3.03,Spring-2021,USA,English,Computer Science,24,3.5,"New York, NY",Entry Level Python Developer,Spring-2020: DAV 6500 Capstone,Spring-2020: DAV 5300 Computational Math and Statistics,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Summer-2020: DAV 5200 Visual Design and Storytelling,Summer-2020: DAV 5400 Analytics Programming,Summer-2020: AI Product Studio,Fall-2020: DAV 6200 Data Product Design,Fall-2020: DAV 5100 Structured Data Management,Fall-2020: Complex Systems: Financial Time Series Analysis,Spring-2021: DAV 6400 Internship,Spring-2021: Independent Study,Spring-2021: MAN 5580 Project Management
6887349289,Peltier,Paul,Artificial Intelligence,4.0,Spring-2021,China,Mandarin,Mathematics,30,9.0,"Woodbridge, NJ",Machine Learning Engineer,Spring-2020: Numerical Methods,Spring-2020: Special Topics,Spring-2020: Artificial Intelligence,Summer-2020: Advanced Data Engineering,Summer-2020: Machine Learning,Summer-2020: Data Acquisition and Management,Fall-2020: AI Capstone: R&D Experience,Fall-2020: Predictive Models,Fall-2020: Neural Networks and Deep Learning,Spring-2021: Computational Statistics and Probability,Spring-2021: Complex Systems: Financial Time Series Analysis,Spring-2021: Independent Study
6112594795,Dove,Laura,Data Analytics and Visualization,3.53,Spring-2020,USA,Spanish,Engineering,26,5.5,"New York, NY",Entry Business Systems Analyst,Spring-2019: Advanced Data Engineering,Spring-2019: Natural Language Processing,Spring-2019: MAN 5580 Project Management,Summer-2019: DAV 6400 Internship,Summer-2019: DAV 5000 Business Modeling and Data Analysis,Summer-2019: DAV 6450 Independent Study,Fall-2019: DAV 5200 Visual Design and Storytelling,Fall-2019: DAV 5100 Structured Data Management,Fall-2019: DAV 5300 Computational Math and Statistics,Spring-2020: DAV 6050 Data-Driven Organizations,Spring-2020: DAV 6500 Capstone,Spring-2020: DAV 5400 Analytics Programming
4114149916,Landrum,Adelaida,Data Analytics and Visualization,3.35,Fall-2021,USA,English,Health Sciences,25,4.0,"New York, NY",UX Design Intern,Fall-2020: Data Visualization,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Fall-2020: DAV 5100 Structured Data Management,Spring-2021: AI Product Studio,Spring-2021: DAV 6100 Information Architectures,Spring-2021: DAV 5400 Analytics Programming,Summer-2021: Bayesian Methods,Summer-2021: MAN 5580 Project Management,Summer-2021: DAV 6150 Data Science,Fall-2021: DAV 5200 Visual Design and Storytelling,Fall-2021: DAV 5300 Computational Math and Statistics,Fall-2021: DAV 6500 Capstone
6871852389,Hancock,Jamal,Artificial Intelligence,3.27,Summer-2018,China,Mandarin,Computer Science,27,5.0,"Bridgeport, CT",Database Administrator - Entry,Summer-2017: Predictive Models,Summer-2017: Data Acquisition and Management,Summer-2017: AI Capstone: R&D Experience,Fall-2017: AI Product Studio,Fall-2017: DAV 6050 Data-Driven Organizations,Fall-2017: DAV 6100 Information Architectures,Spring-2018: Neural Networks and Deep Learning,Spring-2018: Numerical Methods,Spring-2018: Machine Learning,Summer-2018: Computational Statistics and Probability,Summer-2018: Artificial Intelligence,Summer-2018: DAV 6200 Data Product Design
1474136801,Roldan,Robert,Artificial Intelligence,3.51,Fall-2020,China,Mandarin,Engineering,24,3.0,"Woodbridge, NJ",Machine Learning Engineer,Fall-2019: DAV 6400 Internship,Fall-2019: Artificial Intelligence,Fall-2019: Neural Networks and Deep Learning,Spring-2020: AI Product Studio,Spring-2020: Computational Statistics and Probability,Spring-2020: Machine Learning,Summer-2020: DAV 6000 Talent Analytics,Summer-2020: DAV 6300 Special Topics,Summer-2020: AI Capstone: R&D Experience,Fall-2020: Data Acquisition and Management,Fall-2020: Predictive Models,Fall-2020: Numerical Methods
4412255600,Gepner,Wiley,Artificial Intelligence,2.93,Summer-2021,China,Mandarin,Computer Science,24,2.5,"Woodbridge, NJ",Database Administrator - Entry,Summer-2020: DAV 6000 Talent Analytics,Summer-2020: Predictive Models,Summer-2020: Neural Networks and Deep Learning,Fall-2020: Machine Learning,Fall-2020: AI Capstone: R&D Experience,Fall-2020: Data Acquisition and Management,Spring-2021: Artificial Intelligence,Spring-2021: Computational Statistics and Probability,Spring-2021: DAV 6400 Internship,Summer-2021: Numerical Methods,Summer-2021: DAV 6450 Independent Study,Summer-2021: Advanced Data Engineering
3441632962,Bogle,Rachel,Data Analytics and Visualization,3.15,Spring-2020,China,Cantonese,Computer Science,24,3.5,"New York, NY",Database Administrator - Entry,Spring-2019: Independent Study,Spring-2019: DAV 5000 Business Modeling and Data Analysis,Spring-2019: MAN 5580 Project Management,Summer-2019: DAV 5200 Visual Design and Storytelling,Summer-2019: DAV 6050 Data-Driven Organizations,Summer-2019: DAV 5400 Analytics Programming,Fall-2019: Complex Systems: Financial Time Series Analysis,Fall-2019: DAV 5100 Structured Data Management,Fall-2019: DAV 5300 Computational Math and Statistics,Spring-2020: Advanced Data Engineering,Spring-2020: AI Product Studio,Spring-2020: DAV 6500 Capstone
5358798442,Kirchner,Christine,Data Analytics and Visualization,2.54,Fall-2019,India,Hindi,Mathematics,26,4.5,"New York, NY",Business Intelligence (BI) Developer,Fall-2018: DAV 6100 Information Architectures,Fall-2018: DAV 6500 Capstone,Fall-2018: DAV 5300 Computational Math and Statistics,Spring-2019: DAV 5400 Analytics Programming,Spring-2019: DAV 5000 Business Modeling and Data Analysis,Spring-2019: DAV 5100 Structured Data Management,Summer-2019: DAV 5200 Visual Design and Storytelling,Summer-2019: Advanced Data Engineering,Summer-2019: MAN 5580 Project Management,Fall-2019: DAV 6150 Data Science,Fall-2019: Bayesian Methods,Fall-2019: DAV 6300 Special Topics
1041706792,Nunez,George,Artificial Intelligence,3.41,Spring-2022,China,Mandarin,Computer Science,25,3.0,"New York, NY",Big Data Architect,Spring-2021: DAV 6200 Data Product Design,Spring-2021: Data Acquisition and Management,Spring-2021: Data Visualization,Summer-2021: DAV 6100 Information Architectures,Summer-2021: Numerical Methods,Summer-2021: Natural Language Processing,Fall-2021: Artificial Intelligence,Fall-2021: Computational Statistics and Probability,Fall-2021: Machine Learning,Spring-2022: Predictive Models,Spring-2022: AI Capstone: R&D Experience,Spring-2022: Neural Networks and Deep Learning
6011985735,Williams,Andrea,Artificial Intelligence,2.81,Summer-2018,Other,O,Health Sciences,33,11.5,"New York, NY",Entry Level Python Developer,Summer-2017: Machine Learning,Summer-2017: Numerical Methods,Summer-2017: Data Acquisition and Management,Fall-2017: Artificial Intelligence,Fall-2017: AI Product Studio,Fall-2017: Special Topics,Spring-2018: DAV 6000 Talent Analytics,Spring-2018: Neural Networks and Deep Learning,Spring-2018: Computational Statistics and Probability,Summer-2018: AI Capstone: R&D Experience,Summer-2018: Predictive Models,Summer-2018: Data Visualization
3718208671,Eastwood,Thomas,Data Analytics and Visualization,3.53,Fall-2020,China,Wu,Computer Science,29,8.0,"New York, NY",Data Scientist I,Fall-2019: Independent Study,Fall-2019: MAN 5580 Project Management,Fall-2019: DAV 5300 Computational Math and Statistics,Spring-2020: DAV 6400 Internship,Spring-2020: DAV 5400 Analytics Programming,Spring-2020: DAV 6500 Capstone,Summer-2020: DAV 5000 Business Modeling and Data Analysis,Summer-2020: DAV 5100 Structured Data Management,Summer-2020: DAV 6200 Data Product Design,Fall-2020: Complex Systems: Financial Time Series Analysis,Fall-2020: DAV 5200 Visual Design and Storytelling,Fall-2020: Special Topics
9988528735,Beaudry,Kennith,Data Analytics and Visualization,3.54,Summer-2020,Pakistan,Punjabi,Mathematics,23,1.0,"New York, NY",Machine Learning Engineer,Summer-2019: DAV 5000 Business Modeling and Data Analysis,Summer-2019: DAV 6400 Internship,Summer-2019: DAV 6050 Data-Driven Organizations,Fall-2019: DAV 6300 Special Topics,Fall-2019: DAV 5100 Structured Data Management,Fall-2019: DAV 5400 Analytics Programming,Spring-2020: MAN 5580 Project Management,Spring-2020: DAV 5200 Visual Design and Storytelling,Spring-2020: DAV 6500 Capstone,Summer-2020: DAV 5300 Computational Math and Statistics,Summer-2020: Data Visualization,Summer-2020: Advanced Data Engineering
9757523573,Cover,Adrian,Artificial Intelligence,3.19,Summer-2021,China,Mandarin,Computer Science,32,10.0,"New York, NY",Data Architect I,Summer-2020: Data Acquisition and Management,Summer-2020: Numerical Methods,Summer-2020: AI Product Studio,Fall-2020: Machine Learning,Fall-2020: Artificial Intelligence,Fall-2020: Advanced Data Engineering,Spring-2021: Predictive Models,Spring-2021: Independent Study,Spring-2021: AI Capstone: R&D Experience,Summer-2021: Neural Networks and Deep Learning,Summer-2021: Computational Statistics and Probability,Summer-2021: Special Topics
5902148023,Havel,William,Artificial Intelligence,2.91,Fall-2023,China,Mandarin,Mathematics,24,2.5,"New York, NY",Machine Learning Engineer,Fall-2022: Artificial Intelligence,Fall-2022: Neural Networks and Deep Learning,Fall-2022: Data Acquisition and Management,Spring-2023: DAV 6300 Special Topics,Spring-2023: Predictive Models,Spring-2023: Data Visualization,Summer-2023: Natural Language Processing,Summer-2023: Computational Statistics and Probability,Summer-2023: Numerical Methods,Fall-2023: DAV 6150 Data Science,Fall-2023: AI Capstone: R&D Experience,Fall-2023: Machine Learning
5567449870,Eller,Barbara,Data Analytics and Visualization,3.91,Summer-2020,China,Mandarin,Computer Science,25,3.5,"New York, NY",Database Administrator - Entry,Summer-2019: Complex Systems: Financial Time Series Analysis,Summer-2019: DAV 6300 Special Topics,Summer-2019: DAV 5400 Analytics Programming,Fall-2019: MAN 5580 Project Management,Fall-2019: DAV 5000 Business Modeling and Data Analysis,Fall-2019: DAV 6150 Data Science,Spring-2020: DAV 5200 Visual Design and Storytelling,Spring-2020: AI Product Studio,Spring-2020: DAV 5100 Structured Data Management,Summer-2020: DAV 6500 Capstone,Summer-2020: DAV 5300 Computational Math and Statistics,Summer-2020: DAV 6050 Data-Driven Organizations
7055896704,Garcia,Frieda,Artificial Intelligence,3.14,Summer-2019,China,Mandarin,Engineering,26,4.5,"New York, NY",Business Intelligence (BI) Developer,Summer-2018: DAV 6000 Talent Analytics,Summer-2018: Neural Networks and Deep Learning,Summer-2018: Numerical Methods,Fall-2018: Special Topics,Fall-2018: AI Capstone: R&D Experience,Fall-2018: Internship,Spring-2019: Computational Statistics and Probability,Spring-2019: Data Acquisition and Management,Spring-2019: Artificial Intelligence,Summer-2019: Predictive Models,Summer-2019: Advanced Data Engineering,Summer-2019: Machine Learning
4219939357,Boardman,Deborah,Data Analytics and Visualization,3.86,Fall-2021,Other,R,Computer Science,23,1.0,"New York, NY",Data Scientist I,Fall-2020: DAV 5300 Computational Math and Statistics,Fall-2020: DAV 6500 Capstone,Fall-2020: DAV 5200 Visual Design and Storytelling,Spring-2021: DAV 5400 Analytics Programming,Spring-2021: DAV 5100 Structured Data Management,Spring-2021: Advanced Data Engineering,Summer-2021: DAV 6400 Internship,Summer-2021: DAV 6100 Information Architectures,Summer-2021: DAV 6050 Data-Driven Organizations,Fall-2021: AI Product Studio,Fall-2021: MAN 5580 Project Management,Fall-2021: DAV 5000 Business Modeling and Data Analysis
4692066839,Beard,Carolyn,Data Analytics and Visualization,3.33,Fall-2021,USA,English,Engineering,25,4.0,"New York, NY",Machine Learning Engineer,Fall-2020: AI Product Studio,Fall-2020: DAV 5000 Business Modeling and Data Analysis,Fall-2020: AI Product Studio,Spring-2021: DAV 6050 Data-Driven Organizations,Spring-2021: DAV 6500 Capstone,Spring-2021: DAV 5200 Visual Design and Storytelling,Summer-2021: DAV 5100 Structured Data Management,Summer-2021: Bayesian Methods,Summer-2021: MAN 5580 Project Management,Fall-2021: DAV 5300 Computational Math and Statistics,Fall-2021: DAV 6000 Talent Analytics,Fall-2021: DAV 5400 Analytics Programming
4236764286,Mcfadden,Germaine,Data Analytics and Visualization,4.0,Summer-2023,USA,English,Engineering,27,6.0,"New York, NY",Big Data Architect,Summer-2022: MAN 5580 Project Management,Summer-2022: DAV 6400 Internship,Summer-2022: DAV 6500 Capstone,Fall-2022: DAV 6200 Data Product Design,Fall-2022: DAV 5000 Business Modeling and Data Analysis,Fall-2022: Advanced Data Engineering,Spring-2023: DAV 5100 Structured Data Management,Spring-2023: DAV 5300 Computational Math and Statistics,Spring-2023: DAV 6150 Data Science,Summer-2023: DAV 5200 Visual Design and Storytelling,Summer-2023: DAV 5400 Analytics Programming,Summer-2023: Complex Systems: Financial Time Series Analysis
6382194113,Coleman,Hector,Data Analytics and Visualization,3.65,Spring-2021,Pakistan,Punjabi,Mathematics,26,4.5,"Woodbridge, NJ",Database Administrator - Entry,Spring-2020: DAV 6500 Capstone,Spring-2020: MAN 5580 Project Management,Spring-2020: Advanced Data Engineering,Summer-2020: DAV 5200 Visual Design and Storytelling,Summer-2020: DAV 5000 Business Modeling and Data Analysis,Summer-2020: DAV 6050 Data-Driven Organizations,Fall-2020: DAV 5400 Analytics Programming,Fall-2020: Natural Language Processing,Fall-2020: Independent Study,Spring-2021: DAV 5100 Structured Data Management,Spring-2021: DAV 6200 Data Product Design,Spring-2021: DAV 5300 Computational Math and Statistics
2164981714,Santos,Ronnie,Data Analytics and Visualization,3.96,Spring-2019,USA,English,Mathematics,23,1.5,"New York, NY",Data Scientist I,Spring-2018: Special Topics,Spring-2018: Internship,Spring-2018: DAV 5000 Business Modeling and Data Analysis,Summer-2018: DAV 5200 Visual Design and Storytelling,Summer-2018: DAV 5100 Structured Data Management,Summer-2018: Advanced Data Engineering,Fall-2018: AI Product Studio,Fall-2018: DAV 5400 Analytics Programming,Fall-2018: MAN 5580 Project Management,Spring-2019: DAV 6500 Capstone,Spring-2019: DAV 5300 Computational Math and Statistics,Spring-2019: DAV 6450 Independent Study
7606909715,Lewis,Vincent,Data Analytics and Visualization,3.28,Fall-2022,India,Hindi,Computer Science,31,10.0,"New York, NY",Big Data Architect,Fall-2021: Advanced Data Engineering,Fall-2021: DAV 5200 Visual Design and Storytelling,Fall-2021: MAN 5580 Project Management,Spring-2022: DAV 6500 Capstone,Spring-2022: AI Product Studio,Spring-2022: DAV 5300 Computational Math and Statistics,Summer-2022: DAV 5100 Structured Data Management,Summer-2022: Special Topics,Summer-2022: DAV 5400 Analytics Programming,Fall-2022: DAV 6150 Data Science,Fall-2022: Natural Language Processing,Fall-2022: DAV 5000 Business Modeling and Data Analysis
7935505305,Walden,Lisa,Data Analytics and Visualization,3.68,Summer-2019,China,Cantonese,Engineering,26,4.0,"New York, NY",Business Intelligence (BI) Developer,Summer-2018: DAV 6000 Talent Analytics,Summer-2018: DAV 6200 Data Product Design,Summer-2018: DAV 6050 Data-Driven Organizations,Fall-2018: DAV 5100 Structured Data Management,Fall-2018: DAV 5300 Computational Math and Statistics,Fall-2018: DAV 5200 Visual Design and Storytelling,Spring-2019: DAV 5400 Analytics Programming,Spring-2019: Natural Language Processing,Spring-2019: DAV 5000 Business Modeling and Data Analysis,Summer-2019: AI Product Studio,Summer-2019: MAN 5580 Project Management,Summer-2019: DAV 6500 Capstone
7196428990,Steinmetz,Michael,Data Analytics and Visualization,3.5,Summer-2022,India,Hindi,Other,25,4.5,"San Francisco, CA",Machine Learning Engineer,Summer-2021: DAV 5000 Business Modeling and Data Analysis,Summer-2021: DAV 6150 Data Science,Summer-2021: MAN 5580 Project Management,Fall-2021: DAV 5300 Computational Math and Statistics,Fall-2021: DAV 6400 Internship,Fall-2021: DAV 5100 Structured Data Management,Spring-2022: Internship,Spring-2022: DAV 5200 Visual Design and Storytelling,Spring-2022: DAV 6500 Capstone,Summer-2022: DAV 6200 Data Product Design,Summer-2022: DAV 5400 Analytics Programming,Summer-2022: Natural Language Processing
9758737748,Gavin,Phillip,Artificial Intelligence,3.4,Fall-2022,China,Cantonese,Computer Science,23,2.5,"New York, NY",Entry Data Analyst,Fall-2021: Predictive Models,Fall-2021: Neural Networks and Deep Learning,Fall-2021: AI Product Studio,Spring-2022: DAV 6400 Internship,Spring-2022: DAV 6200 Data Product Design,Spring-2022: Numerical Methods,Summer-2022: Artificial Intelligence,Summer-2022: Computational Statistics and Probability,Summer-2022: Bayesian Methods,Fall-2022: Data Acquisition and Management,Fall-2022: AI Capstone: R&D Experience,Fall-2022: Machine Learning
7973851677,Wroblewski,Laura,Data Analytics and Visualization,4.0,Fall-2018,China,Mandarin,Engineering,24,3.0,"New York, NY",Big Data Architect,Fall-2017: DAV 6150 Data Science,Fall-2017: DAV 5400 Analytics Programming,Fall-2017: Data Visualization,Spring-2018: DAV 6300 Special Topics,Spring-2018: DAV 5200 Visual Design and Storytelling,Spring-2018: DAV 6500 Capstone,Summer-2018: DAV 6450 Independent Study,Summer-2018: DAV 5000 Business Modeling and Data Analysis,Summer-2018: DAV 5100 Structured Data Management,Fall-2018: MAN 5580 Project Management,Fall-2018: DAV 6000 Talent Analytics,Fall-2018: DAV 5300 Computational Math and Statistics
