Student ID,Person,Course Number,Course Name,Katz School Major,GPA,Graduation Semester,Country of Origin,Languages,Undergraduate Major,Age at Graduation,Years of Experience,Location,Job Decription
1232473375,Kennedy Mary,Course1,Spring-2019: Data Visualization,Data Analytics and Visualization,3.4,Fall-2020,China,Mandarin,Computer Science,29,8.5,"New York, NY",Data Scientist I
3850838904,Fisher Fred,Course10,Spring-2019: Independent Study,Data Analytics and Visualization,3.9,Spring-2019,USA,English,Computer Science,29,7,"New York, NY",Machine Learning Engineer
5230060699,Sheridan Kathleen,Course7,Spring-2019: Independent Study,Data Analytics and Visualization,2.98,Fall-2019,China,Mandarin,Health Sciences,26,5,"New York, NY",Database Administrator - Entry
5498108097,Mcdermott Henry,Course3,Spring-2019: Internship,Data Analytics and Visualization,3.38,Fall-2020,China,Cantonese,Health Sciences,27,6.5,"New York, NY",Big Data Architect
1375067377,Pursell Elizabeth,Course8,Spring-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.31,Fall-2019,USA,English,Mathematics,24,3.5,"Woodbridge, NJ",Data Scientist I
1769081101,Bilger John,Course9,Spring-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.25,Fall-2019,Pakistan,Pashto,Computer Science,23,1.5,"New York, NY",Database Administrator - Entry
2389610439,Stokes Virgil,Course10,Spring-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.56,Spring-2019,China,Mandarin,Computer Science,24,2,"Bridgeport, CT",Entry Business Systems Analyst
2537654113,Fleming Courtney,Course10,Spring-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.73,Spring-2019,USA,Spanish,Computer Science,23,1.5,"New York, NY",Entry Business Systems Analyst
4328571177,Lawrence Dean,Course5,Spring-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.24,Spring-2020,China,Cantonese,Mathematics,27,6.5,"New York, NY",Business Intelligence (BI) Developer
4431701095,Clark Cyril,Course11,Spring-2019: MAN 5580 Project Management,Data Analytics and Visualization,2.89,Spring-2019,USA,English,Other,23,2.5,"New York, NY",Entry Business Systems Analyst
5642867338,Sharon Mattie,Course9,Spring-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.48,Fall-2019,USA,English,Health Sciences,26,4.5,"New York, NY",Entry Business Systems Analyst
7550850592,Serrell Allan,Course3,Spring-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.03,Fall-2020,China,Mandarin,Computer Science,24,2,"New York, NY",Entry Business Systems Analyst
8112831315,Hatter Liz,Course10,Spring-2019: MAN 5580 Project Management,Data Analytics and Visualization,2.95,Spring-2019,China,Mandarin,Computer Science,25,4.5,"Los Angeles, CA",Big Data Architect
8964907590,Freeman Mason,Course9,Spring-2019: MAN 5580 Project Management,Data Analytics and Visualization,3.37,Fall-2019,USA,English,Engineering,26,5.5,"Woodbridge, NJ",Data Architect I
3597035173,Hamilton Patricia,Course1,Spring-2019: Machine Learning,Artificial Intelligence,3.41,Fall-2020,China,Cantonese,Computer Science,24,2.5,"Woodbridge, NJ",Entry Data Analyst
5014754836,Garcia Amanda,Course5,Spring-2019: Machine Learning,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Computer Science,23,1,"New York, NY",Data Architect I
9171762242,Placko Dorothy,Course8,Spring-2019: Machine Learning,Artificial Intelligence,3.43,Fall-2019,China,Mandarin,Mathematics,23,1.5,"New York, NY",Entry Business Systems Analyst
9973127018,Woode David,Course3,Spring-2019: Machine Learning,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6,"New York, NY",Entry Level Python Developer
1191512830,Pierce David,Course5,Spring-2019: Natural Language Processing,Artificial Intelligence,4,Spring-2020,USA,English,Computer Science,24,3.5,"Los Angeles, CA",Entry Level Python Developer
1635242184,Litton Michael,Course4,Spring-2019: Natural Language Processing,Artificial Intelligence,3.34,Spring-2020,USA,Spanish,Engineering,28,7.5,"San Francisco, CA",Database Administrator - Entry
3959311068,Lozada Steve,Course4,Spring-2019: Natural Language Processing,Artificial Intelligence,3.85,Spring-2020,China,Cantonese,Computer Science,30,8,"New York, NY",Business Intelligence (BI) Developer
4328571177,Lawrence Dean,Course6,Spring-2019: Natural Language Processing,Data Analytics and Visualization,3.24,Spring-2020,China,Cantonese,Mathematics,27,6.5,"New York, NY",Business Intelligence (BI) Developer
6999427840,Vanalstyne Tobi,Course11,Spring-2019: Natural Language Processing,Data Analytics and Visualization,3.45,Spring-2019,USA,English,Other,26,5.5,"New York, NY",Machine Learning Engineer
7300878175,Reed Anthony,Course2,Spring-2019: Natural Language Processing,Data Analytics and Visualization,3.64,Fall-2020,USA,English,Computer Science,25,4.5,"New York, NY",Database Administrator - Entry
8919040067,Francis Sergio,Course7,Spring-2019: Natural Language Processing,Data Analytics and Visualization,3.39,Fall-2019,USA,Spanish,Computer Science,24,2.5,"San Francisco, CA",Data Scientist I
9415890082,Macko George,Course2,Spring-2019: Natural Language Processing,Data Analytics and Visualization,4,Fall-2020,India,Malayalam,Engineering,26,4.5,"New York, NY",Machine Learning Engineer
1635242184,Litton Michael,Course6,Spring-2019: Neural Networks and Deep Learning,Artificial Intelligence,3.34,Spring-2020,USA,Spanish,Engineering,28,7.5,"San Francisco, CA",Database Administrator - Entry
3448118363,Latham Edith,Course11,Spring-2019: Neural Networks and Deep Learning,Artificial Intelligence,4,Spring-2019,Other,F,Mathematics,25,3,"New York, NY",Data Architect I
3597035173,Hamilton Patricia,Course3,Spring-2019: Neural Networks and Deep Learning,Artificial Intelligence,3.41,Fall-2020,China,Cantonese,Computer Science,24,2.5,"Woodbridge, NJ",Entry Data Analyst
8072792574,Crouch Richard,Course8,Spring-2019: Neural Networks and Deep Learning,Artificial Intelligence,2.81,Fall-2019,India,Hindi,Other,25,4.5,"New York, NY",Big Data Architect
9973127018,Woode David,Course2,Spring-2019: Neural Networks and Deep Learning,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6,"New York, NY",Entry Level Python Developer
2974302419,Schut Thomas,Course6,Spring-2019: Numerical Methods,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Mathematics,27,5,"New York, NY",Database Administrator - Entry
4325315064,Romero Fabiola,Course11,Spring-2019: Numerical Methods,Artificial Intelligence,3.69,Spring-2019,USA,English,Computer Science,28,7,"Woodbridge, NJ",Business Intelligence (BI) Developer
8225692756,Anderson James,Course3,Spring-2019: Numerical Methods,Artificial Intelligence,3.02,Fall-2020,USA,English,Mathematics,23,1,"New York, NY",Data Scientist I
8317186460,Odonell Pamela,Course5,Spring-2019: Numerical Methods,Artificial Intelligence,3.49,Spring-2020,USA,English,Mathematics,25,4,"New York, NY",Data Architect I
2974302419,Schut Thomas,Course5,Spring-2019: Predictive Models,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Mathematics,27,5,"New York, NY",Database Administrator - Entry
8072792574,Crouch Richard,Course7,Spring-2019: Predictive Models,Artificial Intelligence,2.81,Fall-2019,India,Hindi,Other,25,4.5,"New York, NY",Big Data Architect
3448118363,Latham Edith,Course12,Spring-2019: Special Topics,Artificial Intelligence,4,Spring-2019,Other,F,Mathematics,25,3,"New York, NY",Data Architect I
3959311068,Lozada Steve,Course12,Spring-2020: AI Capstone: R&D Experience,Artificial Intelligence,3.85,Spring-2020,China,Cantonese,Computer Science,30,8,"New York, NY",Business Intelligence (BI) Developer
7550850592,Serrell Allan,Course9,Spring-2020: AI Product Studio,Data Analytics and Visualization,3.03,Fall-2020,China,Mandarin,Computer Science,24,2,"New York, NY",Entry Business Systems Analyst
8185417669,Hayes Audrey,Course3,Spring-2020: AI Product Studio,Data Analytics and Visualization,3.71,Fall-2021,China,Mandarin,Engineering,25,4.5,"New York, NY",Machine Learning Engineer
9181549154,Underwood Peter,Course7,Spring-2020: AI Product Studio,Data Analytics and Visualization,3.36,Fall-2020,USA,English,Mathematics,23,1,"New York, NY",Database Administrator - Entry
9760083447,Albert William,Course10,Spring-2020: AI Product Studio,Data Analytics and Visualization,2.81,Spring-2020,USA,English,Mathematics,24,3,"Chicago, IL",Entry Business Systems Analyst
9973127018,Woode David,Course7,Spring-2020: AI Product Studio,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6,"New York, NY",Entry Level Python Developer
2342480634,Cresci Dana,Course1,Spring-2020: Advanced Data Engineering,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I
4457907000,Guzman Judy,Course4,Spring-2020: Advanced Data Engineering,Data Analytics and Visualization,3.51,Spring-2021,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I
9546897753,Rudolph Heather,Course2,Spring-2020: Advanced Data Engineering,Data Analytics and Visualization,3.32,Fall-2021,USA,Spanish,Computer Science,25,3,"New York, NY",Machine Learning Engineer
3597035173,Hamilton Patricia,Course7,Spring-2020: Artificial Intelligence,Artificial Intelligence,3.41,Fall-2020,China,Cantonese,Computer Science,24,2.5,"Woodbridge, NJ",Entry Data Analyst
7434279301,Barrett Michael,Course6,Spring-2020: Artificial Intelligence,Artificial Intelligence,3.3,Spring-2021,China,Cantonese,Health Sciences,24,2.5,"New York, NY",Business Intelligence (BI) Developer
8317186460,Odonell Pamela,Course11,Spring-2020: Artificial Intelligence,Artificial Intelligence,3.49,Spring-2020,USA,English,Mathematics,25,4,"New York, NY",Data Architect I
1191512830,Pierce David,Course10,Spring-2020: Bayesian Methods,Artificial Intelligence,4,Spring-2020,USA,English,Computer Science,24,3.5,"Los Angeles, CA",Entry Level Python Developer
9854174075,Grantham Chris,Course10,Spring-2020: Bayesian Methods,Data Analytics and Visualization,3.74,Spring-2020,USA,Spanish,Computer Science,26,5,"New York, NY",Data Scientist I
2926537122,Pranger Betty,Course5,Spring-2020: Complex Systems: Financial Time Series Analysis,Data Analytics and Visualization,2.86,Spring-2021,China,Mandarin,Computer Science,25,3,"Woodbridge, NJ",Entry Level Python Developer
2974302419,Schut Thomas,Course11,Spring-2020: Complex Systems: Financial Time Series Analysis,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Mathematics,27,5,"New York, NY",Database Administrator - Entry
3053342158,Wallace Jeremy,Course1,Spring-2020: Complex Systems: Financial Time Series Analysis,Data Analytics and Visualization,3.5,Fall-2021,Pakistan,Punjabi,Other,24,2.5,"Woodbridge, NJ",Business Intelligence (BI) Developer
3597035173,Hamilton Patricia,Course8,Spring-2020: Complex Systems: Financial Time Series Analysis,Artificial Intelligence,3.41,Fall-2020,China,Cantonese,Computer Science,24,2.5,"Woodbridge, NJ",Entry Data Analyst
4457907000,Guzman Judy,Course6,Spring-2020: Complex Systems: Financial Time Series Analysis,Data Analytics and Visualization,3.51,Spring-2021,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I
8129868026,Menzies Brittney,Course3,Spring-2020: Complex Systems: Financial Time Series Analysis,Data Analytics and Visualization,3.92,Fall-2021,USA,Spanish,Computer Science,23,2.5,"San Francisco, CA",Data Architect I
8317186460,Odonell Pamela,Course10,Spring-2020: Complex Systems: Financial Time Series Analysis,Artificial Intelligence,3.49,Spring-2020,USA,English,Mathematics,25,4,"New York, NY",Data Architect I
3597035173,Hamilton Patricia,Course9,Spring-2020: Computational Statistics and Probability,Artificial Intelligence,3.41,Fall-2020,China,Cantonese,Computer Science,24,2.5,"Woodbridge, NJ",Entry Data Analyst
8225692756,Anderson James,Course8,Spring-2020: Computational Statistics and Probability,Artificial Intelligence,3.02,Fall-2020,USA,English,Mathematics,23,1,"New York, NY",Data Scientist I
9973127018,Woode David,Course8,Spring-2020: Computational Statistics and Probability,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6,"New York, NY",Entry Level Python Developer
3345919606,Cummings Jennifer,Course4,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.97,Spring-2021,Other,H,Computer Science,26,4.5,"New York, NY",Machine Learning Engineer
5498108097,Mcdermott Henry,Course8,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.38,Fall-2020,China,Cantonese,Health Sciences,27,6.5,"New York, NY",Big Data Architect
6243136616,Smith Susan,Course9,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.67,Fall-2020,China,Mandarin,Computer Science,31,9.5,"Los Angeles, CA",Database Administrator - Entry
9181549154,Underwood Peter,Course8,Spring-2020: DAV 5000 Business Modeling and Data Analysis,Data Analytics and Visualization,3.36,Fall-2020,USA,English,Mathematics,23,1,"New York, NY",Database Administrator - Entry
1232473375,Kennedy Mary,Course9,Spring-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.4,Fall-2020,China,Mandarin,Computer Science,29,8.5,"New York, NY",Data Scientist I
1812867268,Ragland Tammy,Course6,Spring-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.6,Spring-2021,USA,English,Engineering,24,3.5,"New York, NY",Data Scientist I
2926537122,Pranger Betty,Course4,Spring-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,2.86,Spring-2021,China,Mandarin,Computer Science,25,3,"Woodbridge, NJ",Entry Level Python Developer
8740282061,Bailey Kerri,Course5,Spring-2020: DAV 5100 Structured Data Management,Data Analytics and Visualization,3.27,Spring-2021,Other,H,Computer Science,25,4.5,"New York, NY",Machine Learning Engineer
1364243602,Jensen Catherine,Course3,Spring-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.61,Fall-2021,China,Mandarin,Computer Science,25,4.5,"New York, NY",Business Intelligence (BI) Developer
1621829673,Allen Deborah,Course2,Spring-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.01,Fall-2021,India,Hindi,Computer Science,23,1.5,"New York, NY",Database Administrator - Entry
4328571177,Lawrence Dean,Course11,Spring-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.24,Spring-2020,China,Cantonese,Mathematics,27,6.5,"New York, NY",Business Intelligence (BI) Developer
4457907000,Guzman Judy,Course5,Spring-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.51,Spring-2021,China,Cantonese,Computer Science,24,2.5,"New York, NY",Data Scientist I
5498108097,Mcdermott Henry,Course9,Spring-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.38,Fall-2020,China,Cantonese,Health Sciences,27,6.5,"New York, NY",Big Data Architect
7300878175,Reed Anthony,Course9,Spring-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.64,Fall-2020,USA,English,Computer Science,25,4.5,"New York, NY",Database Administrator - Entry
8185417669,Hayes Audrey,Course1,Spring-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,3.71,Fall-2021,China,Mandarin,Engineering,25,4.5,"New York, NY",Machine Learning Engineer
9415890082,Macko George,Course8,Spring-2020: DAV 5200 Visual Design and Storytelling,Data Analytics and Visualization,4,Fall-2020,India,Malayalam,Engineering,26,4.5,"New York, NY",Machine Learning Engineer
1812867268,Ragland Tammy,Course4,Spring-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.6,Spring-2021,USA,English,Engineering,24,3.5,"New York, NY",Data Scientist I
2426847270,Bushman Veronika,Course2,Spring-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3,"New York, NY",UX Design Intern
3345919606,Cummings Jennifer,Course5,Spring-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.97,Spring-2021,Other,H,Computer Science,26,4.5,"New York, NY",Machine Learning Engineer
5522906291,Mitchell Elizabeth,Course5,Spring-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.97,Spring-2021,USA,English,Engineering,25,3,"New York, NY",Big Data Architect
6280712683,Schreiber Marion,Course6,Spring-2020: DAV 5300 Computational Math and Statistics,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst
1895013407,Sannicolas Norman,Course1,Spring-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2,"Woodbridge, NJ",Entry Data Analyst
2342480634,Cresci Dana,Course3,Spring-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I
3345919606,Cummings Jennifer,Course6,Spring-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.97,Spring-2021,Other,H,Computer Science,26,4.5,"New York, NY",Machine Learning Engineer
4328571177,Lawrence Dean,Course12,Spring-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.24,Spring-2020,China,Cantonese,Mathematics,27,6.5,"New York, NY",Business Intelligence (BI) Developer
5522906291,Mitchell Elizabeth,Course6,Spring-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.97,Spring-2021,USA,English,Engineering,25,3,"New York, NY",Big Data Architect
7300878175,Reed Anthony,Course8,Spring-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.64,Fall-2020,USA,English,Computer Science,25,4.5,"New York, NY",Database Administrator - Entry
7550850592,Serrell Allan,Course8,Spring-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.03,Fall-2020,China,Mandarin,Computer Science,24,2,"New York, NY",Entry Business Systems Analyst
8129868026,Menzies Brittney,Course1,Spring-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.92,Fall-2021,USA,Spanish,Computer Science,23,2.5,"San Francisco, CA",Data Architect I
8740282061,Bailey Kerri,Course6,Spring-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.27,Spring-2021,Other,H,Computer Science,25,4.5,"New York, NY",Machine Learning Engineer
9074563926,Moore David,Course5,Spring-2020: DAV 5400 Analytics Programming,Data Analytics and Visualization,3.9,Spring-2021,USA,English,Computer Science,24,3.5,"San Francisco, CA",Entry Level Python Developer
1364243602,Jensen Catherine,Course2,Spring-2020: DAV 6000 Talent Analytics,Data Analytics and Visualization,3.61,Fall-2021,China,Mandarin,Computer Science,25,4.5,"New York, NY",Business Intelligence (BI) Developer
7709074811,Parsons Larry,Course11,Spring-2020: DAV 6000 Talent Analytics,Artificial Intelligence,3.96,Spring-2020,China,Mandarin,Computer Science,23,2.5,"New York, NY",Business Intelligence (BI) Developer
1191512830,Pierce David,Course12,Spring-2020: DAV 6050 Data-Driven Organizations,Artificial Intelligence,4,Spring-2020,USA,English,Computer Science,24,3.5,"Los Angeles, CA",Entry Level Python Developer
8129868026,Menzies Brittney,Course2,Spring-2020: DAV 6050 Data-Driven Organizations,Data Analytics and Visualization,3.92,Fall-2021,USA,Spanish,Computer Science,23,2.5,"San Francisco, CA",Data Architect I
8317186460,Odonell Pamela,Course12,Spring-2020: DAV 6150 Data Science,Artificial Intelligence,3.49,Spring-2020,USA,English,Mathematics,25,4,"New York, NY",Data Architect I
9074563926,Moore David,Course6,Spring-2020: DAV 6150 Data Science,Data Analytics and Visualization,3.9,Spring-2021,USA,English,Computer Science,24,3.5,"San Francisco, CA",Entry Level Python Developer
5498108097,Mcdermott Henry,Course7,Spring-2020: DAV 6200 Data Product Design,Data Analytics and Visualization,3.38,Fall-2020,China,Cantonese,Health Sciences,27,6.5,"New York, NY",Big Data Architect
9074563926,Moore David,Course4,Spring-2020: DAV 6200 Data Product Design,Data Analytics and Visualization,3.9,Spring-2021,USA,English,Computer Science,24,3.5,"San Francisco, CA",Entry Level Python Developer
2974302419,Schut Thomas,Course12,Spring-2020: DAV 6300 Special Topics,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Mathematics,27,5,"New York, NY",Database Administrator - Entry
5014754836,Garcia Amanda,Course11,Spring-2020: DAV 6300 Special Topics,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Computer Science,23,1,"New York, NY",Data Architect I
9973127018,Woode David,Course9,Spring-2020: DAV 6300 Special Topics,Artificial Intelligence,3.05,Fall-2020,China,Mandarin,Computer Science,27,6,"New York, NY",Entry Level Python Developer
1621829673,Allen Deborah,Course1,Spring-2020: DAV 6400 Internship,Data Analytics and Visualization,3.01,Fall-2021,India,Hindi,Computer Science,23,1.5,"New York, NY",Database Administrator - Entry
6280712683,Schreiber Marion,Course5,Spring-2020: DAV 6400 Internship,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst
1621829673,Allen Deborah,Course3,Spring-2020: DAV 6450 Independent Study,Data Analytics and Visualization,3.01,Fall-2021,India,Hindi,Computer Science,23,1.5,"New York, NY",Database Administrator - Entry
1635242184,Litton Michael,Course10,Spring-2020: DAV 6450 Independent Study,Artificial Intelligence,3.34,Spring-2020,USA,Spanish,Engineering,28,7.5,"San Francisco, CA",Database Administrator - Entry
7550850592,Serrell Allan,Course7,Spring-2020: DAV 6450 Independent Study,Data Analytics and Visualization,3.03,Fall-2020,China,Mandarin,Computer Science,24,2,"New York, NY",Entry Business Systems Analyst
9181549154,Underwood Peter,Course9,Spring-2020: DAV 6450 Independent Study,Data Analytics and Visualization,3.36,Fall-2020,USA,English,Mathematics,23,1,"New York, NY",Database Administrator - Entry
9415890082,Macko George,Course9,Spring-2020: DAV 6450 Independent Study,Data Analytics and Visualization,4,Fall-2020,India,Malayalam,Engineering,26,4.5,"New York, NY",Machine Learning Engineer
9760083447,Albert William,Course12,Spring-2020: DAV 6450 Independent Study,Data Analytics and Visualization,2.81,Spring-2020,USA,English,Mathematics,24,3,"Chicago, IL",Entry Business Systems Analyst
1232473375,Kennedy Mary,Course7,Spring-2020: DAV 6500 Capstone,Data Analytics and Visualization,3.4,Fall-2020,China,Mandarin,Computer Science,29,8.5,"New York, NY",Data Scientist I
1812867268,Ragland Tammy,Course5,Spring-2020: DAV 6500 Capstone,Data Analytics and Visualization,3.6,Spring-2021,USA,English,Engineering,24,3.5,"New York, NY",Data Scientist I
1895013407,Sannicolas Norman,Course2,Spring-2020: DAV 6500 Capstone,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2,"Woodbridge, NJ",Entry Data Analyst
2342480634,Cresci Dana,Course2,Spring-2020: DAV 6500 Capstone,Data Analytics and Visualization,3.28,Fall-2021,USA,English,Computer Science,29,7.5,"Los Angeles, CA",Data Scientist I
5522906291,Mitchell Elizabeth,Course4,Spring-2020: DAV 6500 Capstone,Data Analytics and Visualization,3.97,Spring-2021,USA,English,Engineering,25,3,"New York, NY",Big Data Architect
6243136616,Smith Susan,Course8,Spring-2020: DAV 6500 Capstone,Data Analytics and Visualization,3.67,Fall-2020,China,Mandarin,Computer Science,31,9.5,"Los Angeles, CA",Database Administrator - Entry
7300878175,Reed Anthony,Course7,Spring-2020: DAV 6500 Capstone,Data Analytics and Visualization,3.64,Fall-2020,USA,English,Computer Science,25,4.5,"New York, NY",Database Administrator - Entry
9546897753,Rudolph Heather,Course1,Spring-2020: DAV 6500 Capstone,Data Analytics and Visualization,3.32,Fall-2021,USA,Spanish,Computer Science,25,3,"New York, NY",Machine Learning Engineer
1635242184,Litton Michael,Course12,Spring-2020: Data Acquisition and Management,Artificial Intelligence,3.34,Spring-2020,USA,Spanish,Engineering,28,7.5,"San Francisco, CA",Database Administrator - Entry
3959311068,Lozada Steve,Course10,Spring-2020: Data Acquisition and Management,Artificial Intelligence,3.85,Spring-2020,China,Cantonese,Computer Science,30,8,"New York, NY",Business Intelligence (BI) Developer
7434279301,Barrett Michael,Course5,Spring-2020: Data Acquisition and Management,Artificial Intelligence,3.3,Spring-2021,China,Cantonese,Health Sciences,24,2.5,"New York, NY",Business Intelligence (BI) Developer
8225692756,Anderson James,Course9,Spring-2020: Data Visualization,Artificial Intelligence,3.02,Fall-2020,USA,English,Mathematics,23,1,"New York, NY",Data Scientist I
3053342158,Wallace Jeremy,Course3,Spring-2020: Independent Study,Data Analytics and Visualization,3.5,Fall-2021,Pakistan,Punjabi,Other,24,2.5,"Woodbridge, NJ",Business Intelligence (BI) Developer
4328571177,Lawrence Dean,Course10,Spring-2020: Independent Study,Data Analytics and Visualization,3.24,Spring-2020,China,Cantonese,Mathematics,27,6.5,"New York, NY",Business Intelligence (BI) Developer
9760083447,Albert William,Course11,Spring-2020: Independent Study,Data Analytics and Visualization,2.81,Spring-2020,USA,English,Mathematics,24,3,"Chicago, IL",Entry Business Systems Analyst
1191512830,Pierce David,Course11,Spring-2020: Internship,Artificial Intelligence,4,Spring-2020,USA,English,Computer Science,24,3.5,"Los Angeles, CA",Entry Level Python Developer
2426847270,Bushman Veronika,Course3,Spring-2020: Internship,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3,"New York, NY",UX Design Intern
1232473375,Kennedy Mary,Course8,Spring-2020: MAN 5580 Project Management,Data Analytics and Visualization,3.4,Fall-2020,China,Mandarin,Computer Science,29,8.5,"New York, NY",Data Scientist I
1364243602,Jensen Catherine,Course1,Spring-2020: MAN 5580 Project Management,Data Analytics and Visualization,3.61,Fall-2021,China,Mandarin,Computer Science,25,4.5,"New York, NY",Business Intelligence (BI) Developer
1895013407,Sannicolas Norman,Course3,Spring-2020: MAN 5580 Project Management,Data Analytics and Visualization,3.89,Fall-2021,India,Hindi,Engineering,23,2,"Woodbridge, NJ",Entry Data Analyst
2426847270,Bushman Veronika,Course1,Spring-2020: MAN 5580 Project Management,Data Analytics and Visualization,3.47,Fall-2021,Pakistan,Punjabi,Health Sciences,25,3,"New York, NY",UX Design Intern
2926537122,Pranger Betty,Course6,Spring-2020: MAN 5580 Project Management,Data Analytics and Visualization,2.86,Spring-2021,China,Mandarin,Computer Science,25,3,"Woodbridge, NJ",Entry Level Python Developer
3053342158,Wallace Jeremy,Course2,Spring-2020: MAN 5580 Project Management,Data Analytics and Visualization,3.5,Fall-2021,Pakistan,Punjabi,Other,24,2.5,"Woodbridge, NJ",Business Intelligence (BI) Developer
8740282061,Bailey Kerri,Course4,Spring-2020: MAN 5580 Project Management,Data Analytics and Visualization,3.27,Spring-2021,Other,H,Computer Science,25,4.5,"New York, NY",Machine Learning Engineer
9415890082,Macko George,Course7,Spring-2020: MAN 5580 Project Management,Data Analytics and Visualization,4,Fall-2020,India,Malayalam,Engineering,26,4.5,"New York, NY",Machine Learning Engineer
9546897753,Rudolph Heather,Course3,Spring-2020: MAN 5580 Project Management,Data Analytics and Visualization,3.32,Fall-2021,USA,Spanish,Computer Science,25,3,"New York, NY",Machine Learning Engineer
9854174075,Grantham Chris,Course11,Spring-2020: MAN 5580 Project Management,Data Analytics and Visualization,3.74,Spring-2020,USA,Spanish,Computer Science,26,5,"New York, NY",Data Scientist I
2974302419,Schut Thomas,Course10,Spring-2020: Machine Learning,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Mathematics,27,5,"New York, NY",Database Administrator - Entry
7408726601,Furbush Daniel,Course2,Spring-2020: Machine Learning,Artificial Intelligence,3.27,Fall-2021,USA,English,Computer Science,27,5.5,"New York, NY",Data Scientist I
6243136616,Smith Susan,Course7,Spring-2020: Natural Language Processing,Data Analytics and Visualization,3.67,Fall-2020,China,Mandarin,Computer Science,31,9.5,"Los Angeles, CA",Database Administrator - Entry
6280712683,Schreiber Marion,Course4,Spring-2020: Natural Language Processing,Data Analytics and Visualization,3.95,Spring-2021,China,Mandarin,Engineering,23,1.5,"San Francisco, CA",Entry Data Analyst
8185417669,Hayes Audrey,Course2,Spring-2020: Natural Language Processing,Data Analytics and Visualization,3.71,Fall-2021,China,Mandarin,Engineering,25,4.5,"New York, NY",Machine Learning Engineer
5014754836,Garcia Amanda,Course12,Spring-2020: Neural Networks and Deep Learning,Artificial Intelligence,3.1,Spring-2020,China,Mandarin,Computer Science,23,1,"New York, NY",Data Architect I
